Timestamp(ms),isGoodSignal,filteredIntensity,rrIntervals_count,medianRrMs,rawBpm,filteredBpm
21,true,-6.816516110673817,5,466.6666666666667,128.57142857142856,117.3168471900664
54,true,-6.5722932074903895,5,466.6666666666667,128.57142857142856,120.69322160447504
90,true,-6.293921290259945,5,466.6666666666667,128.57142857142856,123.05668369456109
120,true,-6.026126143381816,5,466.6666666666667,128.57142857142856,124.71110715762131
155,true,-5.725025454870149,5,466.6666666666667,128.57142857142856,125.86920358176349
190,true,-5.486653849526846,5,466.6666666666667,128.57142857142856,126.67987107866298
225,true,-5.4606825201268805,5,466.6666666666667,128.57142857142856,127.24733832649264
257,true,-5.65679449386738,5,466.6666666666667,128.57142857142856,127.6445653999734
290,true,-5.92097078102023,5,466.6666666666667,128.57142857142856,127.92262435140995
320,true,-6.241325921043469,5,466.6666666666667,128.57142857142856,128.1172656174155
361,true,-6.584993741643046,5,466.6666666666667,128.57142857142856,128.2535145036194
388,true,-6.745273171967895,5,466.6666666666667,128.57142857142856,128.34888872396215
422,true,-6.8256915189680285,5,466.6666666666667,128.57142857142856,128.41565067820207
453,true,-6.805546227764893,5,466.6666666666667,128.57142857142856,128.46238404617
489,true,-6.7925700057911484,5,466.6666666666667,128.57142857142856,128.49509740374756
523,true,-6.71762502432756,5,466.6666666666667,128.57142857142856,128.51799675405186
556,true,-6.627429729563488,6,600.0,100.0,128.53402629926487
597,true,-6.4280987064806965,6,600.0,100.0,119.9738184094854
628,true,-6.2600506126736235,6,600.0,100.0,113.98167288663977
659,true,-6.063199757933106,6,600.0,100.0,109.78717102064783
691,true,-5.848001976132778,6,600.0,100.0,106.85101971445347
727,true,-5.624681574945953,6,600.0,100.0,104.79571380011743
758,true,-5.414578885326236,6,600.0,100.0,103.3569996600822
787,true,-5.207856200794083,6,600.0,100.0,102.34989976205753
822,true,-4.961374273005674,6,600.0,100.0,101.64492983344027
866,true,-4.71403664171676,6,600.0,100.0,101.15145088340819
898,true,-4.463328764655472,6,600.0,100.0,100.80601561838573
930,true,-4.225470571868513,6,600.0,100.0,100.56421093287001
958,true,-3.996331149123776,6,600.0,100.0,100.394947653009
992,true,-4.0082290562931036,6,600.0,100.0,100.2764633571063
1024,true,-4.1917018412818265,5,533.3333333333334,112.49999999999999,100.1935243499744
1064,true,-4.4375629643446075,5,533.3333333333334,112.49999999999999,103.88546704498208
1098,true,-4.727885270554992,5,533.3333333333334,112.49999999999999,106.46982693148743
1128,true,-4.997988261465835,5,533.3333333333334,112.49999999999999,108.2788788520412
1161,true,-5.100255089300489,5,533.3333333333334,112.49999999999999,109.54521519642884
1191,true,-5.014967093072173,5,533.3333333333334,112.49999999999999,110.43165063750018
1226,true,-4.868185212441659,5,533.3333333333334,112.49999999999999,111.05215544625011
1257,true,-4.687491915111863,5,533.3333333333334,112.49999999999999,111.48650881237506
1294,true,-4.562488156976798,5,533.3333333333334,112.49999999999999,111.79055616866253
1331,true,-4.441219547284675,5,533.3333333333334,112.49999999999999,112.00338931806377
1359,true,-4.360908336021097,5,533.3333333333334,112.49999999999999,112.15237252264461
1392,true,-4.2849660145897275,5,533.3333333333334,112.49999999999999,112.25666076585122
1428,true,-4.181447196422312,5,533.3333333333334,112.49999999999999,112.32966253609584
1476,true,-4.032341585790121,5,533.3333333333334,112.49999999999999,112.38076377526707
1493,true,-3.842637917167707,5,533.3333333333334,112.49999999999999,112.41653464268694
1523,true,-3.6172436537788286,5,533.3333333333334,112.49999999999999,112.44157424988086
1557,true,-3.338607817602778,5,533.3333333333334,112.49999999999999,112.45910197491659
1595,true,-3.069007235804591,5,533.3333333333334,112.49999999999999,112.47137138244159
1626,true,-2.8129684395195227,5,533.3333333333334,112.49999999999999,112.4799599677091
1657,true,-2.5759416597058618,5,533.3333333333334,112.49999999999999,112.48597197739636
1701,true,-2.3384653251993797,5,533.3333333333334,112.49999999999999,112.49018038417745
1725,true,-2.275428798362256,4,533.3333333333334,112.49999999999999,112.49312626892421
1760,true,-2.4308660435388276,4,533.3333333333334,112.49999999999999,112.49518838824693
1793,true,-2.697599455019997,4,533.3333333333334,112.49999999999999,112.49663187177285
1826,true,-3.0380411345163623,4,533.3333333333334,112.49999999999999,112.49764231024099
1901,true,-3.3642895707589844,4,533.3333333333334,112.49999999999999,112.49834961716869
1929,true,-3.59689993766645,4,533.3333333333334,112.49999999999999,112.49884473201806
2006,true,-3.589223496223582,4,533.3333333333334,112.49999999999999,112.49919131241262
2027,true,-3.489622754836688,4,533.3333333333334,112.49999999999999,112.49943391868882
2108,true,-3.3424588622134763,4,533.3333333333334,112.49999999999999,112.49960374308216
2128,true,-3.2344209273415743,4,533.3333333333334,112.49999999999999,112.49972262015751
2195,true,-3.0756730312619425,4,533.3333333333334,112.49999999999999,112.49980583411025
2223,true,-2.9232095306802535,4,533.3333333333334,112.49999999999999,112.49986408387716
2301,true,-2.7248269107692806,4,533.3333333333334,112.49999999999999,112.49990485871399
2324,true,-2.4827301921888107,4,533.3333333333334,112.49999999999999,112.49993340109978
2408,true,-2.214486595421789,4,533.3333333333334,112.49999999999999,112.49995338076982
2438,true,-1.9262883246922655,4,533.3333333333334,112.49999999999999,112.49996736653887
2497,true,-1.9253267144531634,4,533.3333333333334,112.49999999999999,112.49997715657719
2529,true,-2.0838827810284926,4,533.3333333333334,112.49999999999999,112.49998400960402
2606,true,-2.292661540861971,4,533.3333333333334,112.49999999999999,112.4999888067228
2632,true,-2.561449163468069,4,533.3333333333334,112.49999999999999,112.49999216470596
2702,true,-2.8445586308119317,4,733.3333333333333,81.81818181818183,112.49999451529416
2724,true,-2.836085292597204,4,733.3333333333333,81.81818181818183,103.29545070616045
2800,true,-2.734738008981779,4,733.3333333333333,81.81818181818183,96.85227003976686
2829,true,-2.6246802493753307,4,733.3333333333333,81.81818181818183,92.34204357329135
2897,true,-2.4735306139079825,4,733.3333333333333,81.81818181818183,89.18488504675848
2931,true,-2.350171399237965,4,733.3333333333333,81.81818181818183,86.97487407818548
2964,true,-2.2320846415062903,4,733.3333333333333,81.81818181818183,85.42786640018437
2996,true,-2.070976687044748,4,733.3333333333333,81.81818181818183,84.3449610255836
3028,true,-1.8720240925544687,4,733.3333333333333,81.81818181818183,83.58692726336307
3059,true,-1.6669114522791517,4,733.3333333333333,81.81818181818183,83.0563036298087
3091,true,-1.4647089593804594,4,733.3333333333333,81.81818181818183,82.68486708632062
3125,true,-1.2793085512770404,4,733.3333333333333,81.81818181818183,82.42486150587898
3157,true,-1.1082677801539091,4,733.3333333333333,81.81818181818183,82.24285759956983
3192,true,-0.9226383791242228,4,733.3333333333333,81.81818181818183,82.11545486515342
3221,true,-0.8508691469513536,4,733.3333333333333,81.81818181818183,82.02627295106194
3258,true,-1.0076132265590587,4,733.3333333333333,81.81818181818183,81.96384561119791
3292,true,-1.283584690674374,4,733.3333333333333,81.81818181818183,81.92014647329307
3325,true,-1.6016042919527678,4,733.3333333333333,81.81818181818183,81.8895570767597
3355,true,-1.9536316270633165,2,300.0,200.0,81.86814449918634
3397,true,-2.2184705772640996,2,300.0,200.0,81.86814449918634
3430,true,-2.2483964482200065,2,300.0,200.0,81.86814449918634
3461,true,-2.133386955400553,2,300.0,200.0,81.86814449918634
3490,true,-1.9646289895251385,2,300.0,200.0,81.86814449918634
3525,true,-1.8087159015778553,2,300.0,200.0,81.86814449918634
3564,true,-1.6640827624713523,2,300.0,200.0,81.86814449918634
3588,true,-1.563841153651481,2,300.0,200.0,81.86814449918634
3624,true,-1.4963418680913492,2,300.0,200.0,81.86814449918634
3657,true,-1.4288650315501457,2,300.0,200.0,81.86814449918634
3697,true,-1.3271513858542505,3,300.0,200.0,81.86814449918634
3728,true,-1.181126388548904,3,300.0,200.0,81.86814449918634
3759,true,-0.9899263366098126,3,300.0,200.0,81.86814449918634
3794,true,-0.7699712382918165,3,300.0,200.0,81.86814449918634
3823,true,-0.544882170513489,3,300.0,200.0,81.86814449918634
3857,true,-0.32884959872117747,3,300.0,200.0,81.86814449918634
3894,true,-0.13176129986162266,3,300.0,200.0,81.86814449918634
3923,true,0.08537539878334144,3,300.0,200.0,81.86814449918634
3960,true,0.21647965942260328,3,300.0,200.0,81.86814449918634
3995,true,0.14028523749193766,3,300.0,200.0,81.86814449918634
4039,true,-0.07791081883942752,3,300.0,200.0,81.86814449918634
4067,true,-0.33328372777745585,2,300.0,200.0,81.86814449918634
4088,true,-0.6273847541779531,2,300.0,200.0,81.86814449918634
4123,true,-0.8846822249648625,2,300.0,200.0,81.86814449918634
4158,true,-0.93119620354814,1,300.0,200.0,81.86814449918634
4189,true,-0.828282850107712,1,300.0,200.0,81.86814449918634
4225,true,-0.6528896048972115,1,300.0,200.0,81.86814449918634
4258,true,-0.48709101508883634,1,300.0,200.0,81.86814449918634
4288,true,-0.31858415748519064,1,300.0,200.0,81.86814449918634
4322,true,-0.1829448991962721,1,300.0,200.0,81.86814449918634
4357,true,-0.0748747939187524,1,300.0,200.0,81.86814449918634
4389,true,0.02021232258739758,1,300.0,200.0,81.86814449918634
4423,true,0.13633919593803512,1,300.0,200.0,81.86814449918634
4454,true,0.29368514415972413,3,433.33333333333337,138.46153846153845,81.86814449918634
4492,true,0.48780109124835747,3,433.33333333333337,138.46153846153845,81.86814449918634
4524,true,0.7014935188149138,3,433.33333333333337,138.46153846153845,81.86814449918634
4557,true,0.9201085804032516,3,433.33333333333337,138.46153846153845,81.86814449918634
4592,true,1.1435985503322286,3,433.33333333333337,138.46153846153845,81.86814449918634
4622,true,1.356774424585737,3,433.33333333333337,138.46153846153845,81.86814449918634
4656,true,1.5590719058829308,3,433.33333333333337,138.46153846153845,81.86814449918634
4696,true,1.7171782847629231,3,433.33333333333337,138.46153846153845,81.86814449918634
4723,true,1.7370063947112726,3,433.33333333333337,138.46153846153845,81.86814449918634
4760,true,1.560268073172736,2,400.0,150.0,81.86814449918634
4788,true,1.3042109427954216,2,400.0,150.0,81.86814449918634
4829,true,1.0194209316028662,2,400.0,150.0,81.86814449918634
4867,true,0.7232064616240166,3,533.3333333333334,112.49999999999999,81.86814449918634
4890,true,0.562473201305778,3,533.3333333333334,112.49999999999999,81.86814449918634
4919,true,0.5924145437911648,3,533.3333333333334,112.49999999999999,81.86814449918634
4961,true,0.7117210866621946,3,533.3333333333334,112.49999999999999,81.86814449918634
4990,true,0.8551706163507617,3,533.3333333333334,112.49999999999999,81.86814449918634
5023,true,1.009833752516883,3,533.3333333333334,112.49999999999999,81.86814449918634
5055,true,1.1200789528365505,3,533.3333333333334,112.49999999999999,81.86814449918634
5091,true,1.2065221430140838,3,533.3333333333334,112.49999999999999,81.86814449918634
5127,true,1.2846745503198491,3,533.3333333333334,112.49999999999999,81.86814449918634
5157,true,1.3685792779254768,3,533.3333333333334,112.49999999999999,81.86814449918634
5191,true,1.4886779987896972,2,533.3333333333334,112.49999999999999,81.86814449918634
5274,true,1.7090497228637105,2,533.3333333333334,112.49999999999999,81.86814449918634
5295,true,1.852672758572126,2,533.3333333333334,112.49999999999999,81.86814449918634
5368,true,1.9258061632104102,2,533.3333333333334,112.49999999999999,81.86814449918634
5392,true,1.983559623443412,2,533.3333333333334,112.49999999999999,81.86814449918634
5465,true,1.923308554974625,2,533.3333333333334,112.49999999999999,81.86814449918634
5496,true,1.654803665094434,2,533.3333333333334,112.49999999999999,81.86814449918634
5563,true,1.2646838427251197,2,533.3333333333334,112.49999999999999,81.86814449918634
5596,true,0.8454559721848227,2,533.3333333333334,112.49999999999999,81.86814449918634
5662,true,0.4582650401055446,2,533.3333333333334,112.49999999999999,81.86814449918634
5699,true,0.18443390899993517,2,533.3333333333334,112.49999999999999,81.86814449918634
5731,true,0.10905259903178433,2,533.3333333333334,112.49999999999999,81.86814449918634
5760,true,0.1370172135621459,2,533.3333333333334,112.49999999999999,81.86814449918634
5793,true,0.15442239134793567,2,533.3333333333334,112.49999999999999,81.86814449918634
5826,true,0.10970474568959787,2,533.3333333333334,112.49999999999999,81.86814449918634
5861,true,0.043971167162865754,2,533.3333333333334,112.49999999999999,81.86814449918634
5888,true,-0.015515726962433973,3,433.33333333333337,138.46153846153845,81.86814449918634
5921,true,-0.03723826108128492,3,433.33333333333337,138.46153846153845,81.86814449918634
5959,true,-0.011993900716078087,3,433.33333333333337,138.46153846153845,81.86814449918634
5994,true,0.055490343406432885,3,433.33333333333337,138.46153846153845,81.86814449918634
6027,true,0.143625205312631,3,433.33333333333337,138.46153846153845,81.86814449918634
6060,true,0.23669827168093605,3,433.33333333333337,138.46153846153845,81.86814449918634
6091,true,0.32555798752640897,8,733.3333333333333,81.81818181818183,81.86814449918634
6129,true,0.40139077148154456,8,733.3333333333333,81.81818181818183,81.85315569488498
6159,true,0.439290035081342,8,733.3333333333333,81.81818181818183,81.84266353187402
6194,true,0.3042841066082218,9,733.3333333333333,81.81818181818183,81.83531901776635
6227,true,-0.03493194908763542,9,733.3333333333333,81.81818181818183,81.83017785789099
6273,true,-0.46297474790341653,9,733.3333333333333,81.81818181818183,81.82657904597824
6290,true,-0.9293993952748991,9,733.3333333333333,81.81818181818183,81.82405987763931
6372,true,-1.3379027461549526,9,733.3333333333333,81.81818181818183,81.82229645980206
6394,true,-1.571591232671281,9,733.3333333333333,81.81818181818183,81.82106206731598
6464,true,-1.5995175922428473,9,733.3333333333333,81.81818181818183,81.82019799257573
6491,true,-1.5681343193680277,9,733.3333333333333,81.81818181818183,81.81959314025755
6568,true,-1.520552905674947,9,733.3333333333333,81.81818181818183,81.81916974363483
6598,true,-1.510495666926019,11,733.3333333333333,81.81818181818183,81.81887336599893
6668,true,-1.4801315086080393,11,733.3333333333333,81.81818181818183,81.81866590165379
6695,true,-1.4471663687934324,11,733.3333333333333,81.81818181818183,81.8185206766122
6762,true,-1.3630870590688318,11,733.3333333333333,81.81818181818183,81.81841901908308
6791,true,-1.2447515924250752,12,733.3333333333333,81.81818181818183,81.8183478588127
6877,true,-1.1146732854336108,12,733.3333333333333,81.81818181818183,81.81829804662343
6909,true,-1.050742689198401,12,733.3333333333333,81.81818181818183,81.81826317809094
6975,true,-1.4053253567374782,12,733.3333333333333,81.81818181818183,81.8182387701182
6998,true,-1.8165151238278128,12,733.3333333333333,81.81818181818183,81.81822168453729
7077,true,-2.225592024415107,12,733.3333333333333,81.81818181818183,81.81820972463065
7095,true,-2.653437717301756,12,733.3333333333333,81.81818181818183,81.818201352696
7167,true,-3.0309040647728978,12,733.3333333333333,81.81818181818183,81.81819549234174
7199,true,-3.0114298308751444,12,733.3333333333333,81.81818181818183,81.81819139009377
7270,true,-3.0182816270219917,12,733.3333333333333,81.81818181818183,81.81818851852017
7293,true,-3.0732593867923583,12,733.3333333333333,81.81818181818183,81.81818650841866
7363,true,-3.1092386506641105,12,733.3333333333333,81.81818181818183,81.81818510134761
7391,true,-3.1550271609241918,12,733.3333333333333,81.81818181818183,81.81818411639787
7467,true,-3.156412786314803,12,733.3333333333333,81.81818181818183,81.81818342693305
7505,true,-3.0818847943950374,12,733.3333333333333,81.81818181818183,81.81818294430767
7518,true,-2.9759545358560757,12,733.3333333333333,81.81818181818183,81.81818260646992
7556,true,-2.8841619244088292,12,733.3333333333333,81.81818181818183,81.81818236998348
7591,true,-2.8108495954380857,12,733.3333333333333,81.81818181818183,81.81818220444298
7627,true,-2.770431249067073,12,733.3333333333333,81.81818181818183,81.81818208856463
7695,true,-3.0196158765968875,12,733.3333333333333,81.81818181818183,81.81818200744978
7725,true,-3.4060781226250185,12,733.3333333333333,81.81818181818183,81.81818195066938
7795,true,-3.82445654688928,13,666.6666666666666,90.0,81.8181819109231
7824,true,-4.224335577898415,13,666.6666666666666,90.0,84.27272733764616
7854,true,-4.60170954643371,13,666.6666666666666,90.0,85.99090913635231
7891,true,-4.701004939862543,13,666.6666666666666,90.0,87.19363639544662
7922,true,-4.631362217148066,13,666.6666666666666,90.0,88.03554547681263
7964,true,-4.514872119818435,13,666.6666666666666,90.0,88.62488183376884
7996,true,-4.382074655561539,13,666.6666666666666,90.0,89.03741728363818
8028,true,-4.202081615195979,13,666.6666666666666,90.0,89.32619209854673
8060,true,-3.970894910644276,13,666.6666666666666,90.0,89.5283344689827
8095,true,-3.706408822529326,13,666.6666666666666,90.0,89.66983412828789
8131,true,-3.367793693719179,1,400.0,150.0,89.76888388980151
